Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1991,서울시,"8,081",…,66,"24,807",84,"4,223","3,822",…,-,-,"2,260",…,-,-,"1,796",…,-,-,49,…,4,…,,,,,,,,,,
1991,종로구,576,…,5,"3,128",3,180,191,…,-,-,148,…,-,-,229,…,-,-,-,…,-,…,,,,,,,,,,
1991,중구,403,…,6,"2,076",2,56,173,-,-,-,159,…,-,-,62,…,-,-,1,…,-,…,,,,,,,,,,
1991,용산구,230,…,4,"1,298",3,88,102,-,-,-,74,…,-,-,43,…,-,-,4,…,-,…,,,,,,,,,,
1991,성동구,463,…,7,"2,049",5,220,247,-,-,-,128,…,-,-,73,…,-,-,2,…,1,…,,,,,,,,,,
1991,동대문구,701,…,6,"2,186",3,109,199,-,-,-,92,…,-,-,392,…,-,-,8,…,1,…,,,,,,,,,,
1991,중랑구,225,…,1,450,4,168,122,-,-,-,65,…,-,-,32,…,-,-,1,…,-,…,,,,,,,,,,
1991,성북구,353,…,1,"1,050",7,293,186,-,-,-,88,…,-,-,66,…,-,-,5,…,-,…,,,,,,,,,,
1991,도봉구,355,…,3,861,2,40,198,-,-,-,98,…,-,-,51,…,-,-,3,…,-,…,,,,,,,,,,
1991,노원구,238,…,2,950,-,-,132,-,-,-,71,…,-,-,33,…,-,-,-,…,-,…,,,,,,,,,,
1991,은평구,266,…,2,319,3,206,135,-,-,-,72,…,-,-,51,…,-,-,1,…,2,…,,,,,,,,,,
1991,서대문구,275,…,2,"1,570",5,270,135,-,-,-,75,…,-,-,57,…,-,-,1,…,-,…,,,,,,,,,,
1991,마포구,269,…,-,-,4,197,143,-,-,-,71,…,-,-,50,…,-,-,1,…,-,…,,,,,,,,,,
1991,양천구,252,…,1,85,5,290,116,-,-,-,85,…,-,-,42,…,-,-,3,…,-,…,,,,,,,,,,
1991,강서구,227,…,-,-,6,280,125,-,-,-,59,…,-,-,37,…,-,-,-,…,-,…,,,,,,,,,,
1991,구로구,382,…,3,815,5,243,201,-,-,-,107,…,-,-,58,…,-,-,8,…,-,…,,,,,,,,,,
1991,영등포구,414,…,8,"2,554",6,346,180,-,-,-,117,…,-,-,101,…,-,-,2,…,-,…,,,,,,,,,,
1991,동작구,278,…,1,300,2,105,144,-,-,-,71,…,-,-,57,…,-,-,3,…,-,…,,,,,,,,,,
1991,관악구,323,…,-,-,7,359,176,-,-,-,77,…,-,-,59,…,-,-,4,…,-,…,,,,,,,,,,
1991,서초구,412,…,1,769,2,310,196,-,-,-,148,…,-,-,65,…,-,-,-,…,-,…,,,,,,,,,,
1991,강남구,637,…,3,"1,079",7,321,304,-,-,-,211,…,-,-,112,…,-,-,-,…,-,…,,,,,,,,,,
1991,송파구,448,…,4,"1,676",1,21,226,-,-,-,140,…,-,-,76,…,-,-,1,…,-,…,,,,,,,,,,
1991,강동구,354,…,6,"1,592",2,121,191,-,-,-,104,…,-,-,50,…,-,-,1,…,-,…,,,,,,,,,,
