Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1990,서울시,"7,661",…,64,"23,126",87,"4,460","3,609",…,-,-,"2,091",…,-,-,"1,741",…,-,-,65,…,4,…,,,,,,,,,,
1990,종로구,600,…,6,"3,528",3,207,209,…,-,-,143,…,-,-,239,…,-,-,-,…,-,…,,,,,,,,,,
1990,중구,405,…,6,"2,076",2,56,177,…,-,-,159,…,-,-,60,…,-,-,1,…,-,…,,,,,,,,,,
1990,용산구,230,…,4,"1,298",3,88,104,…,-,-,74,…,-,-,41,…,-,-,4,…,-,…,,,,,,,,,,
1990,성동구,440,…,8,"2,355",5,202,233,…,-,-,117,…,-,-,71,…,-,-,5,…,1,…,,,,,,,,,,
1990,동대문구,692,…,6,"2,186",3,128,190,…,-,-,87,…,-,-,395,…,-,-,10,…,1,…,,,,,,,,,,
1990,중랑구,202,…,1,450,4,168,109,…,-,-,58,…,-,-,27,…,-,-,3,…,-,…,,,,,,,,,,
1990,성북구,332,…,-,-,7,293,179,…,-,-,75,…,-,-,66,…,-,-,5,…,-,…,,,,,,,,,,
1990,도봉구,315,…,3,861,2,40,176,…,-,-,82,…,-,-,49,…,-,-,3,…,-,…,,,,,,,,,,
1990,노원구,226,…,2,950,-,-,125,…,-,-,68,…,-,-,31,…,-,-,-,…,-,…,,,,,,,,,,
1990,은평구,250,…,2,319,3,206,123,…,-,-,70,…,-,-,49,…,-,-,1,…,2,…,,,,,,,,,,
1990,서대문구,273,…,2,"1,370",5,254,128,…,-,-,76,…,-,-,59,…,-,-,3,…,-,…,,,,,,,,,,
1990,마포구,258,…,-,-,4,197,136,…,-,-,65,…,-,-,51,…,-,-,2,…,-,…,,,,,,,,,,
1990,양천구,235,…,1,85,5,290,107,…,-,-,82,…,-,-,37,…,-,-,3,…,-,…,,,,,,,,,,
1990,강서구,210,…,-,-,6,275,116,…,-,-,55,…,-,-,33,…,-,-,-,…,-,…,,,,,,,,,,
1990,구로구,357,…,3,920,5,243,189,…,-,-,97,…,-,-,53,…,-,-,10,…,-,…,,,,,,,,,,
1990,영등포구,400,…,9,"2,484",6,346,176,…,-,-,109,…,-,-,98,…,-,-,2,…,-,…,,,,,,,,,,
1990,동작구,256,…,-,-,4,214,135,…,-,-,58,…,-,-,55,…,-,-,4,…,-,…,,,,,,,,,,
1990,관악구,307,…,-,-,7,319,165,…,-,-,71,…,-,-,58,…,-,-,6,…,-,…,,,,,,,,,,
1990,서초구,370,…,1,769,2,310,172,…,-,-,139,…,-,-,56,…,-,-,-,…,-,…,,,,,,,,,,
1990,강남구,576,…,2,824,8,468,279,…,-,-,190,…,-,-,97,…,-,-,-,…,-,…,,,,,,,,,,
1990,송파구,395,…,3,"1,176",-,-,206,…,-,-,120,…,-,-,65,…,-,-,1,…,-,…,,,,,,,,,,
1990,강동구,332,…,5,"1,475",3,156,175,…,-,-,96,…,-,-,51,…,-,-,2,…,-,…,,,,,,,,,,
