"('Year', 'Year', 'Year')","('sigName', 'sigName', 'sigName')","('세대', '세대', '세대')","('인구', '합계', '계')","('인구', '합계', '남자')","('인구', '합계', '여자')","('인구', '한국인', '계')","('인구', '한국인', '남자')","('인구', '한국인', '여자')","('인구', '등록외국인', '계')","('인구', '등록외국인', '남자')","('인구', '등록외국인', '여자')","('인구밀도', '인구밀도', '인구밀도(명/㎢)')","('인구밀도', '인구밀도', '면적(㎢)')","('세대당인구', '세대당인구', '세대당인구')","('65세이상고령자', '65세이상고령자', '65세이상고령자')"
2015,합계,"4,189,948","10,297,138","5,063,550","5,233,588","10,022,181","4,930,943","5,091,238","274,957","132,607","142,350",-,-,2.39,"1,267,563"
2015,종로구,"72,645","163,822","80,531","83,291","154,986","76,548","78,438","8,836","3,983","4,853",-,-,2.13,"24,892"
2015,중구,"59,321","134,329","66,755","67,574","125,733","62,687","63,046","8,596","4,068","4,528",-,-,2.12,"20,302"
2015,용산구,"107,512","247,909","121,027","126,882","233,342","113,177","120,165","14,567","7,850","6,717",-,-,2.17,"35,715"
2015,성동구,"126,714","305,065","151,459","153,606","297,003","147,570","149,433","8,062","3,889","4,173",-,-,2.34,"38,164"
2015,광진구,"158,353","375,180","183,436","191,744","360,369","176,884","183,485","14,811","6,552","8,259",-,-,2.28,"40,368"
2015,동대문구,"159,941","373,824","185,827","187,997","360,153","180,485","179,668","13,671","5,342","8,329",-,-,2.25,"52,490"
2015,중랑구,"176,390","418,620","208,393","210,227","413,909","206,505","207,404","4,711","1,888","2,823",-,-,2.35,"54,095"
2015,성북구,"190,973","469,560","229,183","240,377","459,275","224,980","234,295","10,285","4,203","6,082",-,-,2.4,"63,281"
2015,강북구,"141,088","334,426","164,337","170,089","330,873","162,967","167,906","3,553","1,370","2,183",-,-,2.35,"52,598"
2015,도봉구,"136,903","353,241","173,804","179,437","351,242","173,029","178,213","1,999",775,"1,224",-,-,2.57,"48,590"
2015,노원구,"219,768","578,221","281,538","296,683","574,583","279,987","294,596","3,638","1,551","2,087",-,-,2.61,"68,909"
2015,은평구,"203,410","502,578","244,964","257,614","497,920","242,975","254,945","4,658","1,989","2,669",-,-,2.45,"69,753"
2015,서대문구,"135,770","323,105","156,130","166,975","312,141","152,008","160,133","10,964","4,122","6,842",-,-,2.3,"46,758"
2015,마포구,"171,480","398,351","190,957","207,394","387,643","186,495","201,148","10,708","4,462","6,246",-,-,2.26,"48,598"
2015,양천구,"179,512","489,010","242,074","246,936","484,532","239,995","244,537","4,478","2,079","2,399",-,-,2.7,"50,398"
2015,강서구,"238,952","595,691","291,216","304,475","589,074","287,947","301,127","6,617","3,269","3,348",-,-,2.47,"67,950"
2015,구로구,"172,321","454,604","228,201","226,403","422,092","210,440","211,652","32,512","17,761","14,751",-,-,2.45,"53,719"
2015,금천구,"103,847","256,167","131,346","124,821","236,284","120,604","115,680","19,883","10,742","9,141",-,-,2.28,"31,070"
2015,영등포구,"167,863","417,811","210,388","207,423","378,504","189,394","189,110","39,307","20,994","18,313",-,-,2.25,"51,481"
2015,동작구,"170,495","412,774","202,165","210,609","400,641","196,463","204,178","12,133","5,702","6,431",-,-,2.35,"53,610"
2015,관악구,"249,191","529,031","266,773","262,258","509,663","257,491","252,172","19,368","9,282","10,086",-,-,2.05,"64,985"
2015,서초구,"173,007","451,258","217,036","234,222","446,764","214,737","232,027","4,494","2,299","2,195",-,-,2.58,"49,280"
2015,강남구,"237,373","581,760","279,209","302,551","576,495","276,425","300,070","5,265","2,784","2,481",-,-,2.43,"60,330"
2015,송파구,"256,611","667,480","325,950","341,530","660,302","322,441","337,861","7,178","3,509","3,669",-,-,2.57,"68,292"
2015,강동구,"180,508","463,321","230,851","232,470","458,658","228,709","229,949","4,663","2,142","2,521",-,-,2.54,"51,935"
