Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1987,서울시,"6,386",…,63,"20,272",85,"4,017","3,125",…,-,-,"1,603",…,-,-,"1,395",…,-,-,111,…,4,…,,,,,,,,,,
1987,종로구,614,…,6,"3,558",4,208,221,…,-,-,150,…,-,-,231,…,-,-,2,…,-,…,,,,,,,,,,
1987,중구,403,…,7,"2,099",3,78,188,…,-,-,141,…,-,-,63,…,-,-,1,…,-,…,,,,,,,,,,
1987,용산구,234,…,4,"1,298",3,88,110,…,-,-,62,…,-,-,48,…,-,-,7,…,-,…,,,,,,,,,,
1987,성동구,357,…,8,"2,215",3,130,192,…,-,-,86,…,-,-,60,…,-,-,7,…,1,…,,,,,,,,,,
1987,동대문구,737,…,7,"2,266",7,277,279,…,-,-,110,…,-,-,314,…,-,-,19,…,1,…,,,,,,,,,,
1987,성북구,309,…,-,-,5,220,173,…,-,-,63,…,-,-,58,…,-,-,10,…,-,…,,,,,,,,,,
1987,도봉구,310,…,3,824,2,40,182,…,-,-,72,…,-,-,39,…,-,-,12,…,-,…,,,,,,,,,,
1987,은평구,208,…,2,319,3,206,111,…,-,-,51,…,-,-,36,…,-,-,3,…,2,…,,,,,,,,,,
1987,서대문구,254,…,2,"1,200",6,247,118,…,-,-,66,…,-,-,56,…,-,-,6,…,-,…,,,,,,,,,,
1987,마포구,226,…,-,-,5,243,119,…,-,-,52,…,-,-,46,…,-,-,4,…,-,…,,,,,,,,,,
1987,강서구,343,…,1,85,11,565,189,…,-,-,85,…,-,-,51,…,-,-,6,…,-,…,,,,,,,,,,
1987,구로구,297,…,3,679,5,243,153,…,-,-,74,…,-,-,50,…,-,-,12,…,-,…,,,,,,,,,,
1987,영등포구,367,…,9,"2,484",6,346,173,…,-,-,92,…,-,-,83,…,-,-,4,…,-,…,,,,,,,,,,
1987,동작구,232,…,-,-,5,246,119,…,-,-,54,…,-,-,49,…,-,-,5,…,-,…,,,,,,,,,,
1987,관악구,271,…,-,-,6,287,154,…,-,-,59,…,-,-,44,…,-,-,8,…,-,…,,,,,,,,,,
1987,강남구,739,…,4,"1,594",8,440,372,…,-,-,254,…,-,-,101,…,-,-,-,…,-,…,,,,,,,,,,
1987,강동구,485,…,7,"1,651",3,153,272,…,-,-,132,…,-,-,66,…,-,-,5,…,-,…,,,,,,,,,,
