Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1982,서울시,"5,040",…,38,"11,781",78,"5,887","2,397",…,-,-,"1,229",…,-,-,"1,149",…,-,-,144,…,5,…,,,,,,,,,,
1982,종로구,682,…,6,"2,835",6,242,252,…,-,-,161,…,-,-,253,…,-,-,4,…,-,…,,,,,,,,,,
1982,중구,451,…,7,"2,004",6,373,196,…,-,-,168,…,-,-,74,…,-,-,-,…,-,…,,,,,,,,,,
1982,용산구,222,…,4,845,2,44,105,…,-,-,53,…,-,-,51,…,-,-,7,…,-,…,,,,,,,,,,
1982,성동구,306,…,3,"1,085",8,831,162,…,-,-,63,…,-,-,57,…,-,-,12,…,1,…,,,,,,,,,,
1982,동대문구,515,…,5,"1,385",5,638,219,…,-,-,83,…,-,-,179,…,-,-,23,…,1,…,,,,,,,,,,
1982,성북구,294,…,1,150,4,169,156,…,-,-,57,…,-,-,63,…,-,-,13,…,-,…,,,,,,,,,,
1982,도봉구,220,…,2,193,2,59,115,…,-,-,42,…,-,-,39,…,-,-,20,…,-,…,,,,,,,,,,
1982,은평구,169,…,1,108,2,"1,046",90,…,-,-,40,…,-,-,28,…,-,-,6,…,2,…,,,,,,,,,,
1982,서대문구,253,…,2,956,6,265,112,…,-,-,60,…,-,-,64,…,-,-,9,…,-,…,,,,,,,,,,
1982,마포구,209,…,-,-,4,165,103,…,-,-,46,…,-,-,49,…,-,-,7,…,-,…,,,,,,,,,,
1982,강서구,189,…,-,-,5,292,104,…,-,-,49,…,-,-,27,…,-,-,4,…,-,…,,,,,,,,,,
1982,구로구,185,…,1,300,3,167,102,…,-,-,38,…,-,-,30,…,-,-,11,…,-,…,,,,,,,,,,
1982,영등포구,303,…,4,"1,100",10,589,145,…,-,-,68,…,-,-,74,…,-,-,2,…,-,…,,,,,,,,,,
1982,동작구,183,…,-,-,4,179,82,…,-,-,45,…,-,-,44,…,-,-,8,…,-,…,,,,,,,,,,
1982,관악구,198,…,-,-,3,156,100,…,-,-,48,…,-,-,37,…,-,-,10,…,-,…,,,,,,,,,,
1982,강남구,415,…,2,820,5,499,210,…,-,-,143,…,-,-,54,…,-,-,-,…,1,…,,,,,,,,,,
1982,강동구,246,…,-,-,3,173,144,…,-,-,65,…,-,-,26,…,-,-,8,…,-,…,,,,,,,,,,
