"('Year', 'Year')","('sigName', 'sigName')","('토지현황(지목별)', '합계')","('토지현황(지목별)', '전')","('토지현황(지목별)', '답')","('토지현황(지목별)', '과수원')","('토지현황(지목별)', '목장용지')","('토지현황(지목별)', '임야')","('토지현황(지목별)', '대지')","('토지현황(지목별)', '공장용지')","('토지현황(지목별)', '학교용지')","('토지현황(지목별)', '도로')","('토지현황(지목별)', '철도용지')","('토지현황(지목별)', '하천')","('토지현황(지목별)', '제방')","('토지현황(지목별)', '구거')","('토지현황(지목별)', '유지')","('토지현황(지목별)', '수도용지')","('토지현황(지목별)', '공원')","('토지현황(지목별)', '체육용지')","('토지현황(지목별)', '유원지')","('토지현황(지목별)', '종교용지')","('토지현황(지목별)', '사적지')","('토지현황(지목별)', '묘지')","('토지현황(지목별)', '잡종지')","('토지현황(지목별)', '기타')","('토지현황(지목별)', '주차장')","('토지현황(지목별)', '주유소용지')","('토지현황(지목별)', '창고용지')","('토지현황(지목별)', '광천지')"
1990,용산구,"21,867,206.0","141,091.0","1,263.0",-,-,"1,941,295.0","10,155,247.0",-,"305,798.0","1,990,022.0","1,356,418.0","4,786,067.0","164,329.0","106,383.0","41,783.0",-,"10,350.0",-,-,"22,079.0","3,532.0","43,996.0","797,553.0",-,-,-,-,-
1991,용산구,"21,867,426.0","140,428.0","1,263.0",-,-,"1,939,979.0","10,151,084.0",-,"305,798.0","1,996,778.0","1,355,272.0","4,786,067.0","164,329.0","106,315.0","41,783.0",-,"10,350.0",-,-,"22,886.0","3,532.0","43,996.0","797,566.0",-,-,-,-,-
1992,용산구,"21,862,809.0","140,312.5","1,263.0",-,-,"1,938,879.9","10,141,796.4",-,"305,745.3","1,995,658.1","1,355,612.9","4,786,067.4","164,328.6","105,992.2","41,783.1",-,"12,120.5",-,-,"28,799.1","3,531.6","43,996.0","796,922.4",-,-,-,-,-
1993,용산구,"21,862,462.6","108,051.9",-,-,-,"1,932,386.3","10,150,242.7",-,"305,838.9","2,050,010.0","1,333,683.0","4,781,057.2","164,328.6","105,866.2","41,783.1",-,"15,683.1",-,-,"28,914.6","3,497.4","43,996.0","797,123.6",-,-,-,-,-
1994,용산구,"21,867,279.6","88,546.1",-,-,-,"1,927,661.2","9,930,053.9",-,"504,605.4","2,136,049.2","1,316,418.4","4,783,040.4","157,683.7","107,634.3","45,563.5",-,"16,123.5",-,-,"41,577.0","1,958.6","46,572.0","763,792.4",-,-,-,-,-
1995,용산구,"21,868,604.1","87,410.1",-,-,-,"1,900,517.7","9,908,854.6",-,"504,563.7","2,189,522.5","1,322,513.0","4,781,354.4","155,829.1","107,327.1","45,563.5",-,"13,264.3",-,-,"41,814.9","1,958.6","44,404.0","763,706.6",-,-,-,-,-
1996,용산구,"21,868,522.7","86,740.5",-,-,-,"1,886,829.2","9,896,360.4",-,"504,201.7","2,214,045.7","1,322,132.0","4,780,805.6","155,829.1","107,047.4","45,487.9",-,"13,495.2",-,-,"45,759.8","1,958.6","44,288.0","763,541.6",-,-,-,-,-
1997,용산구,"21,869,170.2","86,871.5",-,-,-,"1,886,557.4","9,868,564.1",-,"506,636.4","2,256,273.0","1,321,387.6","4,780,805.6","155,829.1","103,748.7","45,368.9",-,"17,093.7",484.6,-,"46,592.0","1,958.6","44,288.0","746,711.0",-,-,-,-,-
1998,용산구,"21,868,371.6","85,604.5",-,-,-,"1,879,947.7","9,856,810.9",-,"506,135.2","2,258,716.0","1,321,306.1","4,780,805.6","155,829.1","104,344.8","45,002.3",-,"30,441.7",484.6,-,"48,234.3","1,958.6","44,288.0","748,462.2",-,-,-,-,-
1999,용산구,"21,868,950.0","83,507.5",-,-,-,"1,879,603.7","9,864,160.7",-,"506,135.2","2,272,043.7","1,302,780.3","4,780,805.6","155,829.1","104,259.6","45,002.3",-,"30,441.7",484.6,-,"48,015.3","1,952.0","44,288.0","749,640.7",-,-,-,-,-
2000,용산구,"21,869,288.1","81,563.5",-,-,-,"1,854,383.7","9,871,282.6",-,"506,135.2","2,293,133.9","1,301,955.7","4,780,805.6","155,829.1","104,433.1","45,002.3",-,"31,330.7",484.6,-,"49,548.4","1,952.0","44,288.0","747,159.7",-,-,-,-,-
2001,용산구,"21,871,527.1","74,759.7",-,-,-,"1,832,494.7","9,877,637.1",-,"506,956.7","2,316,857.9","1,301,516.1","4,780,805.6","155,829.1","104,190.7","45,002.3",-,"32,097.8",484.6,-,"50,366.9","2,069.2","44,288.0","746,170.7",-,-,-,-,-
2002,용산구,"21,872,530.5","73,340.5",-,-,-,"1,812,651.6","9,860,272.8",-,"522,947.9","2,335,577.6","1,295,501.9","4,777,416.5","155,829.1","103,915.9","45,002.3",308.8,"34,171.2",484.6,-,"51,685.1","2,069.2","43,594.0","746,334.9",-,"8,148.8",807.9,"2,469.9",-
2003,용산구,"21,871,783.8","73,289.3",0,0,0,"1,717,823.5","9,926,370.5",0,"522,947.9","2,343,701.1","1,294,439.7","4,777,379.0","155,981.1","103,882.3","45,002.3",308.8,"35,671.2",484.6,0,"52,044.8","2,064.4","43,594.0","747,192.9",0,"12,362.6","11,593.3","5,650.5",0
2004,용산구,"21,866,680.5","72,583.3",0,0,0,"1,700,522.0","9,906,791.9",0,"560,231.2","2,347,249.8","1,286,378.4","4,777,301.4","155,981.1","103,184.8","45,002.3",308.8,"35,191.7",484.6,0,"51,293.9","2,064.4","43,594.0","747,874.3",0,"13,321.2","11,593.3","5,728.1",0
2005,용산구,"21,866,614.6","71,845.1",0,0,0,"1,697,231.2","9,841,530.6",0,"607,208.7","2,368,032.9","1,284,804.8","4,777,301.4","155,981.1","103,777.2","46,047.7",308.8,"35,388.0",484.6,0,"51,293.9","1,948.7","43,594.0","747,924.3",0,"14,590.2","11,593.3","5,728.1",0
