Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1980,서울시,"4,700",…,32,…,64,…,"2,265",…,1,…,2,…,"1,112",…,5,…,"1,075",-,144,…,-,-,,,,,,,,,,
1980,종로구,708,…,6,…,5,…,279,…,-,…,-,…,162,…,1,…,250,-,5,…,-,-,,,,,,,,,,
1980,중구,470,…,7,…,6,…,205,…,-,…,-,…,177,…,-,…,75,-,-,…,-,-,,,,,,,,,,
1980,용산구,232,…,2,…,2,…,113,…,-,…,-,…,57,…,-,…,51,-,7,…,-,-,,,,,,,,,,
1980,성동구,295,…,2,…,7,…,157,…,-,…,-,…,61,…,-,…,57,-,11,…,-,-,,,,,,,,,,
1980,동대문구,476,…,5,…,4,…,216,…,-,…,1,…,78,…,1,…,149,-,22,…,-,-,,,,,,,,,,
1980,성북구,306,…,1,…,2,…,166,…,-,…,-,…,58,…,1,…,67,-,11,…,-,-,,,,,,,,,,
1980,도봉구,201,…,-,…,1,…,106,…,-,…,-,…,37,…,-,…,39,-,18,…,-,-,,,,,,,,,,
1980,은평구,170,…,1,…,3,…,94,…,1,…,-,…,39,…,-,…,26,-,6,…,-,-,,,,,,,,,,
1980,서대문구,251,…,2,…,4,…,118,…,-,…,1,…,55,…,2,…,57,-,12,…,-,-,,,,,,,,,,
1980,마포구,212,…,-,…,3,…,109,…,-,…,-,…,42,…,-,…,51,-,7,…,-,-,,,,,,,,,,
1980,강서구,139,…,-,…,2,…,77,…,-,…,-,…,34,…,-,…,21,-,5,…,-,-,,,,,,,,,,
1980,구로구,166,…,1,…,3,…,87,…,-,…,-,…,35,…,-,…,26,-,14,…,-,-,,,,,,,,,,
1980,영등포구,278,…,3,…,10,…,135,…,-,…,-,…,58,…,-,…,69,-,3,…,-,-,,,,,,,,,,
1980,동작구,174,…,-,…,3,…,76,…,-,…,-,…,43,…,-,…,43,-,9,…,-,-,,,,,,,,,,
1980,관악구,175,…,-,…,4,…,87,…,-,…,-,…,41,…,-,…,33,-,10,…,-,-,,,,,,,,,,
1980,강남구,286,…,2,…,5,…,144,…,-,…,-,…,94,…,-,…,41,-,-,…,-,-,,,,,,,,,,
1980,강동구,161,…,-,…,-,…,96,…,-,…,-,…,41,…,-,…,20,-,4,…,-,-,,,,,,,,,,
