Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1984,서울시,"5,498",…,51,"15,281",88,"4,445","2,687",…,-,-,"1,357",…,-,-,"1,181",…,-,-,130,…,4,…,,,,,,,,,,
1984,종로구,626,…,6,"2,926",5,224,234,…,-,-,155,…,-,-,225,…,-,-,1,…,-,…,,,,,,,,,,
1984,중구,413,…,9,"2,425",4,365,186,…,-,-,151,…,-,-,62,…,-,-,1,…,-,…,,,,,,,,,,
1984,용산구,217,…,4,"1,095",2,49,102,…,-,-,55,…,-,-,49,…,-,-,5,…,-,…,,,,,,,,,,
1984,성동구,316,…,5,"1,459",5,207,169,…,-,-,68,…,-,-,60,…,-,-,8,…,1,…,,,,,,,,,,
1984,동대문구,573,…,6,"1,662",6,235,243,…,-,-,98,…,-,-,194,…,-,-,25,…,1,…,,,,,,,,,,
1984,성북구,292,…,1,80,5,159,156,…,-,-,55,…,-,-,63,…,-,-,12,…,-,…,,,,,,,,,,
1984,도봉구,241,…,2,202,2,40,136,…,-,-,46,…,-,-,37,…,-,-,18,…,-,…,,,,,,,,,,
1984,은평구,180,…,2,392,3,206,98,…,-,-,45,…,-,-,27,…,-,-,3,…,2,…,,,,,,,,,,
1984,서대문구,243,…,2,"1,200",6,249,105,…,-,-,59,…,-,-,64,…,-,-,7,…,-,…,,,,,,,,,,
1984,마포구,207,…,-,-,4,183,105,…,-,-,44,…,-,-,48,…,-,-,6,…,-,…,,,,,,,,,,
1984,강서구,259,…,-,-,11,519,142,…,-,-,60,…,-,-,40,…,-,-,6,…,-,…,,,,,,,,,,
1984,구로구,226,…,2,559,5,240,119,…,-,-,50,…,-,-,37,…,-,-,13,…,-,…,,,,,,,,,,
1984,영등포구,324,…,6,"1,415",7,320,159,…,-,-,80,…,-,-,69,…,-,-,3,…,-,…,,,,,,,,,,
1984,동작구,200,…,-,-,5,246,96,…,-,-,46,…,-,-,46,…,-,-,7,…,-,…,,,,,,,,,,
1984,관악구,224,…,-,-,4,204,126,…,-,-,45,…,-,-,41,…,-,-,8,…,-,…,,,,,,,,,,
1984,강남구,581,…,3,"1,344",9,712,292,…,-,-,200,…,-,-,77,…,-,-,-,…,-,…,,,,,,,,,,
1984,강동구,376,…,3,522,5,287,219,…,-,-,100,…,-,-,42,…,-,-,7,…,-,…,,,,,,,,,,
