Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1988,서울시,"6,809",…,62,"20,565",86,"5,645","3,300",…,-,-,"1,728",…,-,-,"1,530",…,-,-,99,…,4,…,,,,,,,,,,
1988,종로구,615,…,6,"3,545",4,208,220,…,-,-,148,…,-,-,235,…,-,-,2,…,-,…,,,,,,,,,,
1988,중구,411,…,6,"1,941",3,78,188,…,-,-,150,…,-,-,63,…,-,-,1,…,-,…,,,,,,,,,,
1988,용산구,227,…,4,"1,298",3,88,106,…,-,-,62,…,-,-,45,…,-,-,7,…,-,…,,,,,,,,,,
1988,성동구,383,…,8,"2,215",3,"1,017",208,…,-,-,91,…,-,-,66,…,-,-,6,…,1,…,,,,,,,,,,
1988,동대문구,635,…,6,"1,886",2,581,192,…,-,-,75,…,-,-,346,…,-,-,13,…,1,…,,,,,,,,,,
1988,중랑구,183,…,1,450,4,168,103,…,-,-,45,…,-,-,26,…,-,-,4,…,-,…,,,,,,,,,,
1988,성북구,320,…,-,-,7,277,177,…,-,-,63,…,-,-,64,…,-,-,9,…,-,…,,,,,,,,,,
1988,도봉구,219,…,3,624,2,40,127,…,-,-,51,…,-,-,30,…,-,-,6,…,-,…,,,,,,,,,,
1988,노원구,168,…,1,500,-,-,100,…,-,-,45,…,-,-,19,…,-,-,3,…,-,…,,,,,,,,,,
1988,은평구,217,…,2,319,3,206,108,…,-,-,59,…,-,-,42,…,-,-,1,…,2,…,,,,,,,,,,
1988,서대문구,258,…,2,"1,200",5,225,126,…,-,-,67,…,-,-,53,…,-,-,5,…,-,…,,,,,,,,,,
1988,마포구,248,…,-,-,4,182,131,…,-,-,57,…,-,-,51,…,-,-,5,…,-,…,,,,,,,,,,
1988,양천구,185,…,1,85,5,290,89,…,-,-,57,…,-,-,28,…,-,-,5,…,-,…,,,,,,,,,,
1988,강서구,195,…,-,-,6,275,114,…,-,-,45,…,-,-,30,…,-,-,-,…,-,…,,,,,,,,,,
1988,구로구,319,…,3,774,5,243,162,…,-,-,83,…,-,-,53,…,-,-,13,…,-,…,,,,,,,,,,
1988,영등포구,377,…,9,"2,484",6,346,178,…,-,-,100,…,-,-,82,…,-,-,2,…,-,…,,,,,,,,,,
1988,동작구,231,…,-,-,4,214,116,…,-,-,56,…,-,-,51,…,-,-,4,…,-,…,,,,,,,,,,
1988,관악구,280,…,-,-,7,319,154,…,-,-,61,…,-,-,50,…,-,-,8,…,-,…,,,,,,,,,,
1988,서초구,318,…,2,"1,193",3,352,158,…,-,-,110,…,-,-,45,…,-,-,-,…,-,…,,,,,,,,,,
1988,강남구,486,…,1,400,7,383,242,…,-,-,162,…,-,-,74,…,-,-,-,…,-,…,,,,,,,,,,
1988,송파구,260,…,2,176,-,-,148,…,-,-,70,…,-,-,39,…,-,-,1,…,-,…,,,,,,,,,,
1988,강동구,274,…,5,"1,475",3,153,153,…,-,-,71,…,-,-,38,…,-,-,4,…,-,…,,,,,,,,,,
