Year,sigName,계,계,종합병원,종합병원,병원,병원,의원,의원,요양병원,요양병원,치과병원,치과병원,치과의원,치과의원,한방병원,한방병원,한방의원,한방의원,조산소,조산소,특수병원,특수병원,부속병의원,부속병의원,노인전문병원,노인전문병원,결핵병원,결핵병원,정신병원,정신병원,조산원,조산원
Year,sigName,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수,병원수,병상수
1981,서울시,"4,907",…,34,"11,171",71,"4,449","2,374",…,-,-,"1,172",…,-,-,"1,102",…,-,-,149,…,5,…,,,,,,,,,,
1981,종로구,707,…,6,"2,705",5,190,284,…,-,-,162,…,-,-,246,…,-,-,4,…,-,…,,,,,,,,,,
1981,중구,463,…,7,"1,865",6,473,203,…,-,-,174,…,-,-,73,…,-,-,-,…,-,…,,,,,,,,,,
1981,용산구,231,…,2,597,3,169,110,…,-,-,57,…,-,-,52,…,-,-,7,…,-,…,,,,,,,,,,
1981,성동구,285,…,2,"1,000",7,889,153,…,-,-,55,…,-,-,55,…,-,-,12,…,1,…,,,,,,,,,,
1981,동대문구,504,…,5,"1,517",4,443,224,…,-,-,87,…,-,-,158,…,-,-,25,…,1,…,,,,,,,,,,
1981,성북구,302,…,1,150,3,125,162,…,-,-,56,…,-,-,68,…,-,-,12,…,-,…,,,,,,,,,,
1981,도봉구,216,…,2,193,1,50,117,…,-,-,38,…,-,-,39,…,-,-,19,…,-,…,,,,,,,,,,
1981,은평구,172,…,1,108,2,131,92,…,-,-,39,…,-,-,29,…,-,-,7,…,2,…,,,,,,,,,,
1981,서대문구,257,…,2,956,5,177,116,…,-,-,61,…,-,-,62,…,-,-,11,…,-,…,,,,,,,,,,
1981,마포구,210,…,-,-,4,144,110,…,-,-,44,…,-,-,44,…,-,-,8,…,-,…,,,,,,,,,,
1981,강서구,171,…,-,-,4,168,97,…,-,-,43,…,-,-,22,…,-,-,5,…,-,…,,,,,,,,,,
1981,구로구,175,…,1,300,3,147,94,…,-,-,38,…,-,-,26,…,-,-,13,…,-,…,,,,,,,,,,
1981,영등포구,284,…,3,960,12,715,135,…,-,-,66,…,-,-,66,…,-,-,2,…,-,…,,,,,,,,,,
1981,동작구,176,…,-,-,3,147,78,…,-,-,43,…,-,-,44,…,-,-,8,…,-,…,,,,,,,,,,
1981,관악구,193,…,-,-,4,182,93,…,-,-,44,…,-,-,41,…,-,-,11,…,-,…,,,,,,,,,,
1981,강남구,348,…,2,820,4,249,178,…,-,-,113,…,-,-,50,…,-,-,-,…,1,…,,,,,,,,,,
1981,강동구,213,…,-,-,1,50,128,…,-,-,52,…,-,-,27,…,-,-,5,…,-,…,,,,,,,,,,
